i j pA nameA pA' namea cAMax cAMin cANA pB nameB pB' nameb cBMax cBMin cBNA pAB r^2
3 63 0.873709 2 0.1262911 1 1861 269 NA 0.6101695 2 0.3898305 1 1296 828 6 0.5336733 1.206663e-05 
3 64 0.873709 2 0.1262911 1 1861 269 NA 0.5032864 2 0.4967136 1 1072 1058 NA 0.4349499 0.0008268969 
3 65 0.873709 2 0.1262911 1 1861 269 NA 0.8901408 2 0.1098592 1 1896 234 NA 0.7792232 0.0002082943 
3 66 0.873709 2 0.1262911 1 1861 269 NA 0.9051643 2 0.09483568 1 1928 202 NA 0.795104 0.001910444 
3 67 0.873709 2 0.1262911 1 1861 269 NA 0.5169014 2 0.4830986 1 1101 1029 NA 0.4581961 0.001568796 
3 68 0.873709 2 0.1262911 1 1861 269 NA 0.5957746 2 0.4042254 1 1269 861 NA 0.5226252 0.0001646290 
3 69 0.873709 2 0.1262911 1 1861 269 NA 0.5591549 2 0.4408451 1 1191 939 NA 0.4875616 3.509785e-05 
3 70 0.873709 2 0.1262911 1 1861 269 NA 0.8928571 2 0.1071429 1 1900 228 2 0.7828443 0.0007149286 
3 71 0.873709 2 0.1262911 1 1861 269 NA 0.893797 2 0.106203 1 1902 226 2 0.7838848 0.0008401038 
3 72 0.873709 2 0.1262911 1 1861 269 NA 0.6375587 2 0.3624413 1 1358 772 NA 0.5602849 0.0004127871 
3 73 0.873709 2 0.1262911 1 1861 269 NA 0.9 2 0.1 1 1917 213 NA 0.7893836 0.0009340136 
3 74 0.873709 2 0.1262911 1 1861 269 NA 0.9394366 2 0.06056338 1 2001 129 NA 0.8161841 0.003385255 
3 75 0.873709 2 0.1262911 1 1861 269 NA 0.5042254 2 0.4957746 1 1074 1056 NA 0.4458408 0.001016290 
3 76 0.873709 2 0.1262911 1 1861 269 NA 0.8725306 2 0.1274694 1 1855 271 4 0.7643705 0.0003366877 
3 77 0.873709 2 0.1262911 1 1861 269 NA 0.6367481 2 0.3632519 1 1355 773 2 0.5592142 0.0003253743 
3 78 0.873709 2 0.1262911 1 1861 269 NA 0.7488263 2 0.2511737 1 1595 535 NA 0.6560233 0.0001504601 
3 79 0.873709 2 0.1262911 1 1861 269 NA 0.5089202 2 0.4910798 1 1084 1046 NA 0.4495928 0.0008866254 
3 80 0.873709 2 0.1262911 1 1861 269 NA 0.5019324 2 0.4980676 1 1039 1031 60 0.445834 0.001927202 
4 5 0.5831767 2 0.4168233 1 1241 887 2 0.8107981 2 0.1892019 1 1727 403 NA 0.3940198 0.1665975 
4 6 0.5831767 2 0.4168233 1 1241 887 2 0.842723 2 0.157277 1 1795 335 NA 0.425971 0.1331029 
4 7 0.5831767 2 0.4168233 1 1241 887 2 0.5637996 2 0.4362004 1 1193 923 14 0.3504006 0.007808661 
4 8 0.5831767 2 0.4168233 1 1241 887 2 0.8110902 2 0.1889098 1 1726 402 2 0.560222 0.2042149 
4 9 0.5831767 2 0.4168233 1 1241 887 2 0.8468045 2 0.1531955 1 1802 326 2 0.4420164 0.08515645 
4 10 0.5831767 2 0.4168233 1 1241 887 2 0.5366886 2 0.4633114 1 1141 985 4 0.3410746 0.01305467 
4 11 0.5831767 2 0.4168233 1 1241 887 2 0.8061033 2 0.1938967 1 1717 413 NA 0.4309727 0.04029593 
4 12 0.5831767 2 0.4168233 1 1241 887 2 0.9046948 2 0.09530516 1 1927 203 NA 0.4940398 0.05372792 
4 13 0.5831767 2 0.4168233 1 1241 887 2 0.7103286 2 0.2896714 1 1513 617 NA 0.3408413 0.1077318 
4 14 0.5831767 2 0.4168233 1 1241 887 2 0.7103286 2 0.2896714 1 1513 617 NA 0.3408413 0.1077318 
4 15 0.5831767 2 0.4168233 1 1241 887 2 0.7103286 2 0.2896714 1 1513 617 NA 0.3408413 0.1077318 
4 16 0.5831767 2 0.4168233 1 1241 887 2 0.8061033 2 0.1938967 1 1717 413 NA 0.4309727 0.04029593 
4 17 0.5831767 2 0.4168233 1 1241 887 2 0.9896714 2 0.01032864 1 2108 22 NA 0.5740247 0.003939178 
4 18 0.5831767 2 0.4168233 1 1241 887 2 0.5892019 2 0.4107981 1 1255 875 NA 0.3482459 0.0003654741 
4 19 0.5831767 2 0.4168233 1 1241 887 2 0.585446 2 0.414554 1 1247 883 NA 0.3314116 0.001697366 
4 20 0.5831767 2 0.4168233 1 1241 887 2 0.62723 2 0.3727700 1 1336 794 NA 0.3450288 0.007580783 
4 21 0.5831767 2 0.4168233 1 1241 887 2 0.618421 2 0.3815789 1 1316 812 2 0.3694305 0.001344456 
4 22 0.5831767 2 0.4168233 1 1241 887 2 0.886385 2 0.1136150 1 1888 242 NA 0.5371868 0.01678029 
4 23 0.5831767 2 0.4168233 1 1241 887 2 0.9422535 2 0.05774648 1 2007 123 NA 0.5562165 0.003410372 
4 24 0.5831767 2 0.4168233 1 1241 887 2 0.799061 2 0.2009390 1 1702 428 NA 0.4762216 0.002680205 
4 25 0.5831767 2 0.4168233 1 1241 887 2 0.5018779 1 0.4981221 2 1069 1061 NA 0.3097959 0.00481876 
4 26 0.5831767 2 0.4168233 1 1241 887 2 0.7070423 2 0.2929577 1 1506 624 NA 0.4196278 0.001057588 
4 27 0.5831767 2 0.4168233 1 1241 887 2 0.5051643 2 0.4948357 1 1076 1054 NA 0.3137279 0.006021221 
4 28 0.5831767 2 0.4168233 1 1241 887 2 0.5056338 2 0.4943662 1 1077 1053 NA 0.3135032 0.005711614 
4 29 0.5831767 2 0.4168233 1 1241 887 2 0.8403756 2 0.1596244 1 1790 340 NA 0.5195466 0.02661434 
4 30 0.5831767 2 0.4168233 1 1241 887 2 0.7079812 2 0.2920188 1 1508 622 NA 0.4213734 0.001436042 
4 31 0.5831767 2 0.4168233 1 1241 887 2 0.887688 2 0.1123120 1 1889 239 2 0.5398106 0.02021116 
4 32 0.5831767 2 0.4168233 1 1241 887 2 0.9150235 2 0.08497653 1 1949 181 NA 0.5229211 0.006056528 
4 33 0.5831767 2 0.4168233 1 1241 887 2 0.9169014 2 0.08309859 1 1953 177 NA 0.5243754 0.005772811 
4 34 0.5831767 2 0.4168233 1 1241 887 2 0.5774648 2 0.4225352 1 1230 900 NA 0.3690659 0.01759198 
4 35 0.5831767 2 0.4168233 1 1241 887 2 0.5657277 2 0.4342723 1 1205 925 NA 0.36034 0.01549601 
4 36 0.5831767 2 0.4168233 1 1241 887 2 0.5680751 2 0.4319249 1 1210 920 NA 0.3618097 0.01561881 
4 37 0.5831767 2 0.4168233 1 1241 887 2 0.5662594 2 0.4337406 1 1205 923 2 0.3604144 0.01526113 
4 38 0.5831767 2 0.4168233 1 1241 887 2 0.5686736 2 0.4313264 1 1209 917 4 0.3628444 0.01633384 
4 39 0.5831767 2 0.4168233 1 1241 887 2 0.5046948 2 0.4953052 1 1075 1055 NA 0.2777043 0.004546875 
4 40 0.5831767 2 0.4168233 1 1241 887 2 0.5690141 2 0.4309859 1 1212 918 NA 0.3633165 0.01662460 
4 41 0.5831767 2 0.4168233 1 1241 887 2 0.5037559 2 0.4962441 1 1073 1057 NA 0.2778519 0.004174343 
4 42 0.5831767 2 0.4168233 1 1241 887 2 0.930986 2 0.06901408 1 1983 147 NA 0.5280968 0.01408631 
4 43 0.5831767 2 0.4168233 1 1241 887 2 0.930986 2 0.06901408 1 1983 147 NA 0.5280968 0.01408631 
4 44 0.5831767 2 0.4168233 1 1241 887 2 0.9305164 2 0.06948357 1 1982 148 NA 0.5272889 0.01502442 
4 45 0.5831767 2 0.4168233 1 1241 887 2 0.9312618 2 0.06873823 1 1978 146 6 0.5272796 0.01606475 
4 46 0.5831767 2 0.4168233 1 1241 887 2 0.930856 2 0.06914393 1 1979 147 4 0.5611551 0.02140856 
4 47 0.5831767 2 0.4168233 1 1241 887 2 0.6190028 2 0.3809972 1 1316 810 4 0.3758493 0.003852511 
4 48 0.5831767 2 0.4168233 1 1241 887 2 0.6790414 2 0.3209586 1 1445 683 2 0.4065709 0.002108816 
4 49 0.5831767 2 0.4168233 1 1241 887 2 0.9178404 2 0.08215962 1 1955 175 NA 0.555319 0.02194354 
4 50 0.5831767 2 0.4168233 1 1241 887 2 0.5225564 2 0.4774436 1 1112 1016 2 0.3378413 0.01806395 
4 51 0.5831767 2 0.4168233 1 1241 887 2 0.5441315 2 0.4558685 1 1159 971 NA 0.2985582 0.005840835 
4 52 0.5831767 2 0.4168233 1 1241 887 2 0.5586854 2 0.4413146 1 1190 940 NA 0.3071629 0.005803158 
4 53 0.5831767 2 0.4168233 1 1241 887 2 0.5558685 2 0.4441315 1 1184 946 NA 0.3070714 0.004871497 
4 54 0.5831767 2 0.4168233 1 1241 887 2 0.5962441 2 0.4037559 1 1270 860 NA 0.3323181 0.004051437 
4 55 0.5831767 2 0.4168233 1 1241 887 2 0.7349341 2 0.2650659 1 1561 563 6 0.4418807 0.003726687 
4 56 0.5831767 2 0.4168233 1 1241 887 2 0.7476504 2 0.2523496 1 1591 537 2 0.4471168 0.002688704 
4 57 0.5831767 2 0.4168233 1 1241 887 2 0.7643192 2 0.2356808 1 1628 502 NA 0.45604 0.002426031 
4 58 0.5831767 2 0.4168233 1 1241 887 2 0.5474178 2 0.4525822 1 1166 964 NA 0.3110006 0.001127620 
4 59 0.5831767 2 0.4168233 1 1241 887 2 0.6251185 2 0.3748815 1 1319 791 20 0.3611235 0.0002066474 
4 60 0.5831767 2 0.4168233 1 1241 887 2 0.5291627 2 0.4708373 1 1125 1001 4 0.2992397 0.001445245 
4 61 0.5831767 2 0.4168233 1 1241 887 2 0.7530516 2 0.2469484 1 1604 526 NA 0.4349715 0.0003884980 
4 62 0.5831767 2 0.4168233 1 1241 887 2 0.9032864 2 0.09671362 1 1924 206 NA 0.5361 0.004094342 
4 63 0.5831767 2 0.4168233 1 1241 887 2 0.6101695 2 0.3898305 1 1296 828 6 0.3566509 1.146657e-05 
4 64 0.5831767 2 0.4168233 1 1241 887 2 0.5032864 2 0.4967136 1 1072 1058 NA 0.3007286 0.00085871 
4 65 0.5831767 2 0.4168233 1 1241 887 2 0.8901408 2 0.1098592 1 1896 234 NA 0.5270281 0.002637947 
4 66 0.5831767 2 0.4168233 1 1241 887 2 0.9051643 2 0.09483568 1 1928 202 NA 0.5252956 0.0003178013 
4 67 0.5831767 2 0.4168233 1 1241 887 2 0.5169014 2 0.4830986 1 1101 1029 NA 0.2940174 0.0009088211 
4 68 0.5831767 2 0.4168233 1 1241 887 2 0.5957746 2 0.4042254 1 1269 861 NA 0.3412224 0.0006607712 
4 69 0.5831767 2 0.4168233 1 1241 887 2 0.5591549 2 0.4408451 1 1191 939 NA 0.3211578 0.0004053462 
4 70 0.5831767 2 0.4168233 1 1241 887 2 0.8928571 2 0.1071429 1 1900 228 2 0.5163852 0.0007982092 
4 71 0.5831767 2 0.4168233 1 1241 887 2 0.893797 2 0.106203 1 1902 226 2 0.5159956 0.001192689 
4 72 0.5831767 2 0.4168233 1 1241 887 2 0.6375587 2 0.3624413 1 1358 772 NA 0.372938 2.267835e-05 
4 73 0.5831767 2 0.4168233 1 1241 887 2 0.9 2 0.1 1 1917 213 NA 0.5208847 0.0007219934 
4 74 0.5831767 2 0.4168233 1 1241 887 2 0.9394366 2 0.06056338 1 2001 129 NA 0.559687 0.0101182 
4 75 0.5831767 2 0.4168233 1 1241 887 2 0.5042254 2 0.4957746 1 1074 1056 NA 0.2867916 0.0008675874 
4 76 0.5831767 2 0.4168233 1 1241 887 2 0.8725306 2 0.1274694 1 1855 271 4 0.5018177 0.00182374 
4 77 0.5831767 2 0.4168233 1 1241 887 2 0.6367481 2 0.3632519 1 1355 773 2 0.3720812 9.860573e-06 
4 78 0.5831767 2 0.4168233 1 1241 887 2 0.7488263 2 0.2511737 1 1595 535 NA 0.4305507 0.000826545 
4 79 0.5831767 2 0.4168233 1 1241 887 2 0.5089202 2 0.4910798 1 1084 1046 NA 0.2906234 0.0006260316 
4 80 0.5831767 2 0.4168233 1 1241 887 2 0.5019324 2 0.4980676 1 1039 1031 60 0.2854492 0.0008687755 
5 6 0.8107981 2 0.1892019 1 1727 403 NA 0.842723 2 0.157277 1 1795 335 NA 0.653591 0.04334625 
5 7 0.8107981 2 0.1892019 1 1727 403 NA 0.5637996 2 0.4362004 1 1193 923 14 0.3854087 0.1363387 
5 8 0.8107981 2 0.1892019 1 1727 403 NA 0.8110902 2 0.1889098 1 1726 402 2 0.6337718 0.02421749 
5 9 0.8107981 2 0.1892019 1 1727 403 NA 0.8468045 2 0.1531955 1 1802 326 2 0.6628142 0.02839954 
5 10 0.8107981 2 0.1892019 1 1727 403 NA 0.5366886 2 0.4633114 1 1141 985 4 0.3884043 0.05727666 
5 11 0.8107981 2 0.1892019 1 1727 403 NA 0.8061033 2 0.1938967 1 1717 413 NA 0.7454614 0.3520377 
5 12 0.8107981 2 0.1892019 1 1727 403 NA 0.9046948 2 0.09530516 1 1927 203 NA 0.7174577 0.0195173 
5 13 0.8107981 2 0.1892019 1 1727 403 NA 0.7103286 2 0.2896714 1 1513 617 NA 0.6504204 0.1757764 
5 14 0.8107981 2 0.1892019 1 1727 403 NA 0.7103286 2 0.2896714 1 1513 617 NA 0.6504204 0.1757764 
5 15 0.8107981 2 0.1892019 1 1727 403 NA 0.7103286 2 0.2896714 1 1513 617 NA 0.6504204 0.1757764 
5 16 0.8107981 2 0.1892019 1 1727 403 NA 0.8061033 2 0.1938967 1 1717 413 NA 0.7454614 0.3520377 
5 17 0.8107981 2 0.1892019 1 1727 403 NA 0.9896714 2 0.01032864 1 2108 22 NA 0.8079099 0.01919426 
5 18 0.8107981 2 0.1892019 1 1727 403 NA 0.5892019 2 0.4107981 1 1255 875 NA 0.4623299 0.006382114 
5 19 0.8107981 2 0.1892019 1 1727 403 NA 0.585446 2 0.414554 1 1247 883 NA 0.4626787 0.003867602 
5 20 0.8107981 2 0.1892019 1 1727 403 NA 0.62723 2 0.3727700 1 1336 794 NA 0.5019624 0.001212453 
5 21 0.8107981 2 0.1892019 1 1727 403 NA 0.618421 2 0.3815789 1 1316 812 2 0.5059782 0.0005753037 
5 22 0.8107981 2 0.1892019 1 1727 403 NA 0.886385 2 0.1136150 1 1888 242 NA 0.7007334 0.02084648 
5 23 0.8107981 2 0.1892019 1 1727 403 NA 0.9422535 2 0.05774648 1 2007 123 NA 0.7670793 0.001152717 
5 24 0.8107981 2 0.1892019 1 1727 403 NA 0.799061 2 0.2009390 1 1702 428 NA 0.6237526 0.02362860 
5 25 0.8107981 2 0.1892019 1 1727 403 NA 0.5018779 1 0.4981221 2 1069 1061 NA 0.3990943 0.001597595 
5 26 0.8107981 2 0.1892019 1 1727 403 NA 0.7070423 2 0.2929577 1 1506 624 NA 0.5893878 0.008177137 
5 27 0.8107981 2 0.1892019 1 1727 403 NA 0.5051643 2 0.4948357 1 1076 1054 NA 0.3976799 0.003696839 
5 28 0.8107981 2 0.1892019 1 1727 403 NA 0.5056338 2 0.4943662 1 1077 1053 NA 0.3982328 0.003590717 
5 29 0.8107981 2 0.1892019 1 1727 403 NA 0.8403756 2 0.1596244 1 1790 340 NA 0.6565007 0.03006684 
5 30 0.8107981 2 0.1892019 1 1727 403 NA 0.7079812 2 0.2920188 1 1508 622 NA 0.5864789 0.004886572 
5 31 0.8107981 2 0.1892019 1 1727 403 NA 0.887688 2 0.1123120 1 1889 239 2 0.6999291 0.02565055 
5 32 0.8107981 2 0.1892019 1 1727 403 NA 0.9150235 2 0.08497653 1 1949 181 NA 0.7384 0.001026558 
5 33 0.8107981 2 0.1892019 1 1727 403 NA 0.9169014 2 0.08309859 1 1953 177 NA 0.7397262 0.001168577 
5 34 0.8107981 2 0.1892019 1 1727 403 NA 0.5774648 2 0.4225352 1 1230 900 NA 0.4584169 0.002560804 
5 35 0.8107981 2 0.1892019 1 1727 403 NA 0.5657277 2 0.4342723 1 1205 925 NA 0.4441076 0.005643 
5 36 0.8107981 2 0.1892019 1 1727 403 NA 0.5680751 2 0.4319249 1 1210 920 NA 0.4461155 0.005569378 
5 37 0.8107981 2 0.1892019 1 1727 403 NA 0.5662594 2 0.4337406 1 1205 923 2 0.4443228 0.00581296 
5 38 0.8107981 2 0.1892019 1 1727 403 NA 0.5686736 2 0.4313264 1 1209 917 4 0.446055 0.005999124 
5 39 0.8107981 2 0.1892019 1 1727 403 NA 0.5046948 2 0.4953052 1 1075 1055 NA 0.4257142 0.00710685 
5 40 0.8107981 2 0.1892019 1 1727 403 NA 0.5690141 2 0.4309859 1 1212 918 NA 0.4460904 0.006194089 
5 41 0.8107981 2 0.1892019 1 1727 403 NA 0.5037559 2 0.4962441 1 1073 1057 NA 0.4224864 0.005141717 
5 42 0.8107981 2 0.1892019 1 1727 403 NA 0.930986 2 0.06901408 1 1983 147 NA 0.7554847 4.195589e-05 
5 43 0.8107981 2 0.1892019 1 1727 403 NA 0.930986 2 0.06901408 1 1983 147 NA 0.7554847 4.195589e-05 
5 44 0.8107981 2 0.1892019 1 1727 403 NA 0.9305164 2 0.06948357 1 1982 148 NA 0.7558375 0.0001910439 
5 45 0.8107981 2 0.1892019 1 1727 403 NA 0.9312618 2 0.06873823 1 1978 146 6 0.7568592 0.000327727 
5 46 0.8107981 2 0.1892019 1 1727 403 NA 0.930856 2 0.06914393 1 1979 147 4 0.741696 0.01722293 
5 47 0.8107981 2 0.1892019 1 1727 403 NA 0.6190028 2 0.3809972 1 1316 810 4 0.4960987 0.0009258602 
5 48 0.8107981 2 0.1892019 1 1727 403 NA 0.6790414 2 0.3209586 1 1445 683 2 0.5493118 4.700548e-05 
5 49 0.8107981 2 0.1892019 1 1727 403 NA 0.9178404 2 0.08215962 1 1955 175 NA 0.73245 0.01190085 
5 50 0.8107981 2 0.1892019 1 1727 403 NA 0.5225564 2 0.4774436 1 1112 1016 2 0.4080269 0.006408206 
5 51 0.8107981 2 0.1892019 1 1727 403 NA 0.5441315 2 0.4558685 1 1159 971 NA 0.4558278 0.005637893 
5 52 0.8107981 2 0.1892019 1 1727 403 NA 0.5586854 2 0.4413146 1 1190 940 NA 0.4705381 0.008149784 
5 53 0.8107981 2 0.1892019 1 1727 403 NA 0.5558685 2 0.4441315 1 1184 946 NA 0.4666134 0.00668895 
5 54 0.8107981 2 0.1892019 1 1727 403 NA 0.5962441 2 0.4037559 1 1270 860 NA 0.4883765 0.0006615805 
5 55 0.8107981 2 0.1892019 1 1727 403 NA 0.7349341 2 0.2650659 1 1561 563 6 0.5783578 0.01027767 
5 56 0.8107981 2 0.1892019 1 1727 403 NA 0.7476504 2 0.2523496 1 1591 537 2 0.5922614 0.00670653 
5 57 0.8107981 2 0.1892019 1 1727 403 NA 0.7643192 2 0.2356808 1 1628 502 NA 0.6095143 0.003760753 
5 58 0.8107981 2 0.1892019 1 1727 403 NA 0.5474178 2 0.4525822 1 1166 964 NA 0.442544 4.456209e-05 
5 59 0.8107981 2 0.1892019 1 1727 403 NA 0.6251185 2 0.3748815 1 1319 791 20 0.5069961 6.362274e-07 
5 60 0.8107981 2 0.1892019 1 1727 403 NA 0.5291627 2 0.4708373 1 1125 1001 4 0.4376373 0.001931988 
5 61 0.8107981 2 0.1892019 1 1727 403 NA 0.7530516 2 0.2469484 1 1604 526 NA 0.6228187 0.005256626 
5 62 0.8107981 2 0.1892019 1 1727 403 NA 0.9032864 2 0.09671362 1 1924 206 NA 0.7285199 0.001113539 
5 63 0.8107981 2 0.1892019 1 1727 403 NA 0.6101695 2 0.3898305 1 1296 828 6 0.4954381 1.396357e-05 
5 64 0.8107981 2 0.1892019 1 1727 403 NA 0.5032864 2 0.4967136 1 1072 1058 NA 0.4088329 1.542895e-05 
5 65 0.8107981 2 0.1892019 1 1727 403 NA 0.8901408 2 0.1098592 1 1896 234 NA 0.7170117 0.001480587 
5 66 0.8107981 2 0.1892019 1 1727 403 NA 0.9051643 2 0.09483568 1 1928 202 NA 0.7374038 0.0009293221 
5 67 0.8107981 2 0.1892019 1 1727 403 NA 0.5169014 2 0.4830986 1 1101 1029 NA 0.4235994 0.0005278447 
5 68 0.8107981 2 0.1892019 1 1727 403 NA 0.5957746 2 0.4042254 1 1269 861 NA 0.4803749 0.0001941399 
5 69 0.8107981 2 0.1892019 1 1727 403 NA 0.5591549 2 0.4408451 1 1191 939 NA 0.4527579 9.643999e-06 
5 70 0.8107981 2 0.1892019 1 1727 403 NA 0.8928571 2 0.1071429 1 1900 228 2 0.726374 0.0004080811 
5 71 0.8107981 2 0.1892019 1 1727 403 NA 0.893797 2 0.106203 1 1902 226 2 0.7281316 0.0008139283 
5 72 0.8107981 2 0.1892019 1 1727 403 NA 0.6375587 2 0.3624413 1 1358 772 NA 0.5178137 2.196332e-05 
5 73 0.8107981 2 0.1892019 1 1727 403 NA 0.9 2 0.1 1 1917 213 NA 0.7334799 0.001024858 
5 74 0.8107981 2 0.1892019 1 1727 403 NA 0.9394366 2 0.06056338 1 2001 129 NA 0.7599033 0.0003671732 
5 75 0.8107981 2 0.1892019 1 1727 403 NA 0.5042254 2 0.4957746 1 1074 1056 NA 0.4104646 7.010657e-05 
5 76 0.8107981 2 0.1892019 1 1727 403 NA 0.8725306 2 0.1274694 1 1855 271 4 0.708722 9.541345e-05 
5 77 0.8107981 2 0.1892019 1 1727 403 NA 0.6367481 2 0.3632519 1 1355 773 2 0.5182701 0.0001122770 
5 78 0.8107981 2 0.1892019 1 1727 403 NA 0.7488263 2 0.2511737 1 1595 535 NA 0.6118488 0.000766195 
5 79 0.8107981 2 0.1892019 1 1727 403 NA 0.5089202 2 0.4910798 1 1084 1046 NA 0.4151821 0.0001696779 
5 80 0.8107981 2 0.1892019 1 1727 403 NA 0.5019324 2 0.4980676 1 1039 1031 60 0.4092631 0.0001376087 
6 7 0.842723 2 0.157277 1 1795 335 NA 0.5637996 2 0.4362004 1 1193 923 14 0.4073129 0.1410839 
6 8 0.842723 2 0.157277 1 1795 335 NA 0.8110902 2 0.1889098 1 1726 402 2 0.6573894 0.03363339 
6 9 0.842723 2 0.157277 1 1795 335 NA 0.8468045 2 0.1531955 1 1802 326 2 0.7416303 0.04562512 
6 10 0.842723 2 0.157277 1 1795 335 NA 0.5366886 2 0.4633114 1 1141 985 4 0.4716434 0.01137688 
6 11 0.842723 2 0.157277 1 1795 335 NA 0.8061033 2 0.1938967 1 1717 413 NA 0.6573114 0.02338543 
6 12 0.842723 2 0.157277 1 1795 335 NA 0.9046948 2 0.09530516 1 1927 203 NA 0.7474877 0.01947764 
6 13 0.842723 2 0.157277 1 1795 335 NA 0.7103286 2 0.2896714 1 1513 617 NA 0.5634149 0.04542089 
6 14 0.842723 2 0.157277 1 1795 335 NA 0.7103286 2 0.2896714 1 1513 617 NA 0.5634149 0.04542089 
6 15 0.842723 2 0.157277 1 1795 335 NA 0.7103286 2 0.2896714 1 1513 617 NA 0.5634149 0.04542089 
6 16 0.842723 2 0.157277 1 1795 335 NA 0.8061033 2 0.1938967 1 1717 413 NA 0.6573114 0.02338543 
6 17 0.842723 2 0.157277 1 1795 335 NA 0.9896714 2 0.01032864 1 2108 22 NA 0.8328909 0.0009390347 
6 18 0.842723 2 0.157277 1 1795 335 NA 0.5892019 2 0.4107981 1 1255 875 NA 0.5291274 0.03311446 
6 19 0.842723 2 0.157277 1 1795 335 NA 0.585446 2 0.414554 1 1247 883 NA 0.5214118 0.02444718 
6 20 0.842723 2 0.157277 1 1795 335 NA 0.62723 2 0.3727700 1 1336 794 NA 0.559105 0.03006489 
6 21 0.842723 2 0.157277 1 1795 335 NA 0.618421 2 0.3815789 1 1316 812 2 0.491181 0.02873077 
6 22 0.842723 2 0.157277 1 1795 335 NA 0.886385 2 0.1136150 1 1888 242 NA 0.7433282 0.0009974685 
6 23 0.842723 2 0.157277 1 1795 335 NA 0.9422535 2 0.05774648 1 2007 123 NA 0.7930471 0.0001418917 
6 24 0.842723 2 0.157277 1 1795 335 NA 0.799061 2 0.2009390 1 1702 428 NA 0.6598344 0.00863093 
6 25 0.842723 2 0.157277 1 1795 335 NA 0.5018779 1 0.4981221 2 1069 1061 NA 0.3943937 0.02460018 
6 26 0.842723 2 0.157277 1 1795 335 NA 0.7070423 2 0.2929577 1 1506 624 NA 0.5784433 0.0110248 
6 27 0.842723 2 0.157277 1 1795 335 NA 0.5051643 2 0.4948357 1 1076 1054 NA 0.3970926 0.02472433 
6 28 0.842723 2 0.157277 1 1795 335 NA 0.5056338 2 0.4943662 1 1077 1053 NA 0.397612 0.02451150 
6 29 0.842723 2 0.157277 1 1795 335 NA 0.8403756 2 0.1596244 1 1790 340 NA 0.6972551 0.006742262 
6 30 0.842723 2 0.157277 1 1795 335 NA 0.7079812 2 0.2920188 1 1508 622 NA 0.5798722 0.01025087 
6 31 0.842723 2 0.157277 1 1795 335 NA 0.887688 2 0.1123120 1 1889 239 2 0.7410677 0.003716035 
6 32 0.842723 2 0.157277 1 1795 335 NA 0.9150235 2 0.08497653 1 1949 181 NA 0.7627319 0.006813155 
6 33 0.842723 2 0.157277 1 1795 335 NA 0.9169014 2 0.08309859 1 1953 177 NA 0.7647745 0.006210378 
6 34 0.842723 2 0.157277 1 1795 335 NA 0.5774648 2 0.4225352 1 1230 900 NA 0.4638556 0.01605632 
6 35 0.842723 2 0.157277 1 1795 335 NA 0.5657277 2 0.4342723 1 1205 925 NA 0.4598457 0.008777384 
6 36 0.842723 2 0.157277 1 1795 335 NA 0.5680751 2 0.4319249 1 1210 920 NA 0.4619343 0.008674239 
6 37 0.842723 2 0.157277 1 1795 335 NA 0.5662594 2 0.4337406 1 1205 923 2 0.4604264 0.00864269 
6 38 0.842723 2 0.157277 1 1795 335 NA 0.5686736 2 0.4313264 1 1209 917 4 0.4619765 0.009161213 
6 39 0.842723 2 0.157277 1 1795 335 NA 0.5046948 2 0.4953052 1 1075 1055 NA 0.4479847 0.01550695 
6 40 0.842723 2 0.157277 1 1795 335 NA 0.5690141 2 0.4309859 1 1212 918 NA 0.4624035 0.009014836 
6 41 0.842723 2 0.157277 1 1795 335 NA 0.5037559 2 0.4962441 1 1073 1057 NA 0.4477855 0.01632714 
6 42 0.842723 2 0.157277 1 1795 335 NA 0.930986 2 0.06901408 1 1983 147 NA 0.7784821 0.004342502 
6 43 0.842723 2 0.157277 1 1795 335 NA 0.930986 2 0.06901408 1 1983 147 NA 0.7784821 0.004342502 
6 44 0.842723 2 0.157277 1 1795 335 NA 0.9305164 2 0.06948357 1 1982 148 NA 0.7786739 0.003521882 
6 45 0.842723 2 0.157277 1 1795 335 NA 0.9312618 2 0.06873823 1 1978 146 6 0.7794821 0.003327788 
6 46 0.842723 2 0.157277 1 1795 335 NA 0.930856 2 0.06914393 1 1979 147 4 0.7749883 0.01050271 
6 47 0.842723 2 0.157277 1 1795 335 NA 0.6190028 2 0.3809972 1 1316 810 4 0.51069 0.00384143 
6 48 0.842723 2 0.157277 1 1795 335 NA 0.6790414 2 0.3209586 1 1445 683 2 0.5619981 0.003633995 
6 49 0.842723 2 0.157277 1 1795 335 NA 0.9178404 2 0.08215962 1 1955 175 NA 0.7679747 0.003038156 
6 50 0.842723 2 0.157277 1 1795 335 NA 0.5225564 2 0.4774436 1 1112 1016 2 0.4271661 0.005272505 
6 51 0.842723 2 0.157277 1 1795 335 NA 0.5441315 2 0.4558685 1 1159 971 NA 0.4772604 0.01064570 
6 52 0.842723 2 0.157277 1 1795 335 NA 0.5586854 2 0.4413146 1 1190 940 NA 0.4893424 0.01050181 
6 53 0.842723 2 0.157277 1 1795 335 NA 0.5558685 2 0.4441315 1 1184 946 NA 0.4872547 0.01081469 
6 54 0.842723 2 0.157277 1 1795 335 NA 0.5962441 2 0.4037559 1 1270 860 NA 0.5166956 0.006343485 
6 55 0.842723 2 0.157277 1 1795 335 NA 0.7349341 2 0.2650659 1 1561 563 6 0.6155453 0.0005594236 
